time,beta,Ca,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased,a
4069,0.11156508326530448,0.4250000119209289,65.23885999999999,0.4796961572265625,0.38697962890625,0.1077197436523434,0.29624985839843754,0.0229419076538083,0.0060000702667234,0.034463728332519296,0.04423691772460899,0.0816301049804684,1
4070,0.11109090702874314,0.4250000119209289,64.94184375,0.5032845947265625,0.40719604980468754,0.11311370361328099,0.31181742187499994,0.024147474060058304,0.0063358483123776,0.036406055908203006,0.0450669506835934,0.08700059204101529,1
4071,0.10508905031851357,0.4250000119209289,64.63100812500001,0.5274187841796875,0.42803812988281253,0.11864504882812471,0.327877451171875,0.025391176452636298,0.0066861092376704,0.0384283459472653,0.045943156127929395,0.09267157958984348,1
4072,0.09798438102006911,0.4250000119209289,64.306121875,0.5520367626953125,0.44947228027343755,0.1243008923339842,0.34440533203125,0.0266711129760739,0.007050753555297599,0.0405300793457028,0.046867478027343396,0.09865516723632779,1
4073,0.09136003255844109,0.4250000119209289,63.9669975,0.5770714990234376,0.4714576171875,0.1300665624999996,0.3613707421874999,0.027984929809570003,0.007429594955444002,0.042710189208984006,0.047841834716796594,0.1049633215332029,1
4074,0.0851835278528077,0.4250000119209289,63.6135125,0.602440634765625,0.4939461621093749,0.1359254321289059,0.37873763671875005,0.029329840087890302,0.0078223500823971,0.0449670141601559,0.048868126220702905,0.111607795410156,1
4075,0.08264944702386849,0.4250000119209289,63.24559250000001,0.6280566503906251,0.516881259765625,0.1418582116699216,0.396463623046875,0.030702559204101303,0.008228632354736,0.047298250732421505,0.0499481970214841,0.1186000622558593,0
4076,0.08264944702386849,0.4250000119209289,62.86323312500001,0.6538172070312499,0.5401983056640626,0.1478436523437499,0.414500009765625,0.0320993148803707,0.0086479397583004,0.0497009075927731,0.051083841552733995,0.1259511828613279,1
4077,0.0825319641402789,0.4250000119209289,62.46649312500001,0.67961466796875,0.56382341796875,0.15385782470703113,0.4327910107421875,0.0335157888793942,0.0090796455383298,0.052171238403320094,0.0522767663574214,0.1336717089843747,1
4078,0.07863430785281311,0.4250000119209289,62.05549,0.7053318847656249,0.587674677734375,0.1598751416015624,0.4512742529296875,0.0349471511840818,0.009522990264892301,0.0547047137451169,0.0535285913085935,0.14177157104492172,1
4079,0.07331814297607961,0.4250000119209289,61.63043625,0.730842607421875,0.6116618457031249,0.16586785156249972,0.46988080078125,0.0363880651855465,0.009977071380615,0.0572959674072263,0.0548408294677732,0.1502599389648436,1
4080,0.06836138452802383,0.4250000119209289,61.19161999999999,0.7560111523437499,0.6356856054687501,0.1718059326171873,0.488534951171875,0.0378326641845699,0.0104408442687985,0.059938768920898,0.0562148535156247,0.1591451171874998,1
4081,0.06373973031129153,0.4250000119209289,60.73940437500001,0.780699599609375,0.659639365234375,0.177658078613281,0.5071546826171875,0.0392745971679684,0.010913110198974198,0.0626259973144528,0.0576518878173825,0.1684344238281247,1
4082,0.06122821569442739,0.4250000119209289,60.274248125,0.8047589355468749,0.68340888671875,0.18339111816406217,0.525652099609375,0.0407070574951169,0.0113925170898435,0.0653496508789058,0.0591529882812497,0.1781339526367186,0
4083,0.06122821569442739,0.4250000119209289,59.79668625000001,0.8280434960937499,0.7068732031249999,0.18897096435546862,0.543933681640625,0.04212280090332,0.0118775573730465,0.0681008056640622,0.06071901245117149,0.18824859374999992,0
4084,0.06122821569442739,0.4250000119209289,59.307345,0.850402060546875,0.729906650390625,0.1943632324218748,0.5619018261718749,0.0435142730712888,0.012366567687988,0.07086967041015589,0.0623506140136717,0.1987817553710935,1
4085,0.05883918755820816,0.4250000119209289,58.806934999999996,0.8716818945312499,0.7523784277343749,0.1995324804687498,0.579455078125,0.044873610229492,0.0128577398681637,0.07364560913085912,0.0640482141113279,0.2097353662109374,1
4086,0.05486129543610976,0.4250000119209289,58.296246875,0.891733095703125,0.7741544628906251,0.2044434082031249,0.596488916015625,0.046192725830077795,0.0133491213989253,0.07641717163085911,0.06581196044921839,0.22110963867187483,1
4087,0.05115233202065738,0.4250000119209289,57.77615125,0.91040998046875,0.795099248046875,0.20906136474609346,0.6128972070312501,0.0474634020996089,0.0138386274719235,0.0791721667480466,0.0676417486572263,0.2329029882812499,1
4088,0.04769411842737874,0.4250000119209289,57.24759437499999,0.927569736328125,0.8150765624999999,0.2133522753906249,0.628573271484375,0.048677368774413705,0.014324055633544597,0.0818977307128903,0.0695371881103514,0.2451119213867187,1
4089,0.04542410160814011,0.4250000119209289,56.711589999999994,0.9430815039062501,0.833951650390625,0.21728375976562492,0.6434109277343749,0.0498264117431638,0.0148030950927731,0.0845804602050778,0.0714975616455076,0.2577309790039061,1
4090,0.045358978211879696,0.4250000119209289,56.1692075,0.9568240136718751,0.851593642578125,0.220825705566406,0.6573065625,0.0509025036621091,0.015273351898193,0.08720645996093719,0.07352185180664039,0.27075263427734364,0
4091,0.045358978211879696,0.4250000119209289,55.621575625,0.9686862597656252,0.8678764843750001,0.2239501049804686,0.6701602343749999,0.05189790527343719,0.0157323672485347,0.0897615209960934,0.0756087145996092,0.2841672021484374,1
4092,0.04402722045779223,0.4250000119209289,55.069868125000006,0.9785725488281249,0.88268115234375,0.2266319531249999,0.681877109375,0.0528052703857419,0.0161776434326168,0.09223128784179652,0.0777564770507811,0.29796288085937506,1
4093,0.041050708187477906,0.4250000119209289,54.515280625,0.9864044238281251,0.8958975585937501,0.2288498413085936,0.69236884765625,0.0536177655029293,0.0166066662597653,0.0946013476562497,0.0799631152343747,0.31212560546875,1
4094,0.03827542705195286,0.4250000119209289,53.95904125,0.99211583984375,0.9074258984374999,0.23058571777343734,0.701555390625,0.054329187011718405,0.0170169367980954,0.09685744628906219,0.082226271972656,0.326639189453125,1
4095,0.035687770162309854,0.4250000119209289,53.40238625,0.99566259765625,0.9171781542968749,0.2318254272460936,0.709365537109375,0.0549340124511717,0.017405999603271202,0.09898565429687478,0.08454326049804661,0.3414853466796875,1
4096,0.03374797478318213,0.4250000119209289,52.846554375,0.99701919921875,0.9250801171875,0.232559445800781,0.71573841796875,0.05542753479003879,0.0177714727783199,0.1009725085449216,0.0869110583496092,0.35664357421875004,1
4097,0.0336027555167675,0.4250000119209289,52.29277125,0.996180947265625,0.931072431640625,0.2327827807617185,0.7206248046875,0.0558059448242183,0.018111075439452798,0.10280521484374978,0.0893263537597653,0.372091474609375,0
4098,0.0336027555167675,0.4250000119209289,51.742241250000006,0.9931614453125001,0.93511162109375,0.2324950634765624,0.72398806640625,0.0560663977050779,0.018422659606933296,0.10447184692382788,0.09178549682617158,0.3878048193359375,1
4099,0.03289571989859851,0.4250000119209289,51.196140625000005,0.9879909960937501,0.93717029296875,0.23169996582031233,0.7258042187499999,0.05620703979492159,0.018704240112304503,0.1059614575195309,0.0942845800781247,0.40375759765625,1
4100,0.03071674944034641,0.4250000119209289,50.65560625,0.9807211914062499,0.9372375292968752,0.23040575195312468,0.72606236328125,0.05622703002929651,0.0189540185546872,0.10726426025390601,0.0968194592285152,0.4199221533203125,1
4101,0.028640107384749775,0.4250000119209289,50.121714374999996,0.9714211425781251,0.9353197070312499,0.2286250732421873,0.72476494140625,0.0561265588378903,0.019170411682128602,0.1083717565917965,0.0993857324218748,0.43626954589843747,1
4102,0.02670385901417047,0.4250000119209289,49.595489375,0.9601735644531249,0.9314393554687499,0.22637439941406237,0.7219277539062501,0.055906852416991906,0.019352068786620796,0.109276857910156,0.10197881835937471,0.452769619140625,1
4103,0.025397264088193535,0.4250000119209289,21.09622375,0.40759849609375,0.3975220312500001,0.09621640380859361,0.30815330078125003,0.0238637194824217,0.0083405044555662,0.047058627929687305,0.0445046508789062,0.1991264208984375,1
4104,0.5,0.6000000238418579,69.819685,0.0678205041503903,0.0329335601806637,0.012718453369140301,0.017817560577392297,0.0050609475708005,0.0034769757080076002,0.0030166924667355,0.029042104492187096,0.0019375362968441002,0
4105,0.5,0.6000000238418579,69.78686875,0.0642907128906246,0.040174978637695105,0.014462938232421499,0.025637543029784802,0.004552591781615801,0.003260293960571,0.0039687946701047,0.029495551452636402,0.0024705904960628,0
4106,0.5,0.6000000238418579,69.74810375,0.0667677056884764,0.0456276281738278,0.0150523014831539,0.0319375857543941,0.0042636191558833,0.0030531811904904995,0.0046767501449581,0.0299203686523435,0.0031282366943356,1
4107,0.48049080797604155,0.6000000238418579,69.70452937499999,0.0718573547363278,0.050673923339843496,0.0159174942016598,0.037001484069823995,0.0041140008926386995,0.0028621498107907,0.0052228901672359,0.0303183331298824,0.0038801321792599,1
4108,0.44800665974617004,0.6000000238418579,69.65638625,0.07828276733398411,0.0558492541503903,0.0171522447204586,0.0415481829833983,0.0040882751083372,0.0026912206268308,0.005667594146728101,0.030691891784667698,0.0047064814758298,1
4109,0.4177186403955732,0.6000000238418579,69.603500625,0.0856096264648435,0.06137399963378889,0.018666813659667603,0.0460414312744138,0.0041727437591549,0.0025432920074458997,0.0060589121246335,0.031043959655761302,0.0055956839752195,1
4110,0.38947827901159016,0.6000000238418579,69.5455375,0.0937209533691403,0.06735639587402309,0.0203984225463862,0.0507286737060544,0.0043519708251951,0.0024202084350582,0.0064338496398923,0.031377767333984105,0.0065425735473629,1
4111,0.370940910918372,0.6000000238418579,69.48207,0.1026151965332028,0.0738668084716794,0.0223222802734372,0.05574297058105431,0.004612131195067999,0.0023228946685789,0.006819927291869801,0.0316967306518552,0.0075468527984615,1
4112,0.3704091012477875,0.6000000238418579,69.41259812499999,0.1123353015136716,0.0809639208984372,0.0244356536865231,0.061165739746093406,0.0049427044677731,0.0022515933990475,0.007237277526855101,0.0320043423461911,0.0086118111419674,0
4113,0.3704091012477875,0.6000000238418579,69.33658125000001,0.1229454101562498,0.08870485595703101,0.026747077636718304,0.067057386474609,0.0053366329193111,0.0022061123657222998,0.0077006835937496,0.03230408996582,0.0097433596801754,1
4114,0.35953375697135925,0.6000000238418579,69.253439375,0.1345167468261716,0.097148861083984,0.0292705072021482,0.07347127502441379,0.0057898660278316,0.0021860291099545,0.0082212708282468,0.0325994268798825,0.0109493572998043,1
4115,0.3352270594664982,0.6000000238418579,69.162535,0.1471268847656247,0.1063580859374997,0.032022427062988,0.080459270019531,0.0063007108306881,0.0021908444976803,0.008807794876098299,0.0328937344360348,0.0122391612243648,1
4116,0.312563636473247,0.6000000238418579,69.063188125,0.1608571899414062,0.11639790039062481,0.0350207443237302,0.08807398315429649,0.0068692623138425,0.0022200889778134,0.009467565917968499,0.0331903372192379,0.013623333129882502,1
4117,0.29143240622111727,0.6000000238418579,68.954656875,0.1757960791015622,0.1273378503417965,0.0382850469970701,0.09637001342773412,0.007496973037719401,0.0022733894348142,0.0102071026611323,0.033492492065429404,0.015113477630614899,1
4118,0.27559169701167513,0.6000000238418579,68.836160625,0.19203321533203102,0.13925099487304657,0.04183561340332,0.10540445678710911,0.0081863278961179,0.0023505125808713,0.011032582702636299,0.033803425903319896,0.0167221539306637,1
4119,0.2744058072566986,0.6000000238418579,68.706859375,0.2096625268554685,0.1522141430664061,0.0456937286376949,0.11523692138671858,0.008940593719482,0.0024513891601558,0.0119501535034175,0.0341263308715816,0.018462855072021202,0
4120,0.2744058072566986,0.6000000238418579,68.56584625,0.228785129394531,0.1663079809570311,0.049881751708984096,0.12592972900390598,0.0097636553955074,0.0025761244201657,0.012966132812499701,0.0344644140624996,0.0203500167846676,1
4121,0.26863204155649456,0.6000000238418579,68.412153125,0.24950281249999992,0.1816174365234373,0.054423209228515304,0.13754828491210921,0.0106599214172359,0.0027250043106075003,0.014087148132324,0.0348209069824216,0.0223990551757809,1
4122,0.25083819244589123,0.6000000238418579,68.2447775,0.2719168359374997,0.1982300610351561,0.05934153686523401,0.1501606103515624,0.0116342012023922,0.0028984927749631,0.015320229644775,0.0351990850830074,0.024626425170898098,1
4123,0.23387997916766573,0.6000000238418579,68.06262187499999,0.2961372509765625,0.21623694824218737,0.06466137817382779,0.1638369091796873,0.0126916117858884,0.0030972257995603002,0.016672850952148002,0.0356023037719723,0.027049684143065997,1
4124,0.218068248459271,0.6000000238418579,67.86456749999999,0.3222623388671875,0.2357311816406248,0.07040699401855441,0.17864967041015611,0.0138375434875484,0.0033220020675655,0.0181529483032223,0.0360340124511716,0.0296875335693356,1
4125,0.20504777559212273,0.6000000238418579,67.649413125,0.350395654296875,0.2568062963867186,0.0766020751953122,0.1946720068359374,0.0150775056457515,0.0035737730026242005,0.019768917236327902,0.03649778137207,0.0325599298095701,1
4126,0.2032848298549652,0.6000000238418579,67.415914375,0.3806362109375,0.27955702880859357,0.08327050537109351,0.2119777539062498,0.016417104644775,0.003853628120422,0.021529575500488,0.03699731323242159,0.0356881311035153,0
4127,0.2032848298549652,0.6000000238418579,67.162785625,0.4130741455078125,0.304076591796875,0.09043458007812478,0.2306403173828123,0.017861952667236,0.0041627810287472,0.023444125061034802,0.037536465454101206,0.0390947698974606,1
4128,0.2004238430942808,0.6000000238418579,66.888696875,0.44779539550781255,0.3304561572265625,0.0981155285644528,0.2507316113281249,0.019417563476562198,0.0045025492477412995,0.025522071838378603,0.0381192724609372,0.0428038885498046,1
4129,0.1876930828605379,0.6000000238418579,66.592289375,0.484866640625,0.35878222656250003,0.10633182128906231,0.2723207470703123,0.0210892526245113,0.004874336929321,0.0277731518554684,0.03874994812011679,0.046840984497070096,1
4130,0.1750038691929408,0.6000000238418579,66.27218500000001,0.5243435742187499,0.38913426757812497,0.1150988623046872,0.2954718896484375,0.0228819662475585,0.0052796082305904,0.0302072113037106,0.039432896118163904,0.051233052978515395,1
4131,0.1631725260189601,0.6000000238418579,65.927001875,0.5662585498046875,0.42158237792968745,0.12442815551757781,0.32024270507812497,0.024800150146484096,0.0057198614501947995,0.032834071655273,0.0401727301025389,0.056008574829101196,1
4132,0.1527811288833618,0.6000000238418579,65.55537125,0.610623173828125,0.4561845849609375,0.13432645019531217,0.3466819140625,0.026847563476562197,0.006196597213744701,0.0356633468627926,0.040974262084960696,0.06119751770019499,1
4133,0.15059711039066312,0.6000000238418579,65.155951875,0.657414365234375,0.4929829150390625,0.1447941943359372,0.37482696289062506,0.0290270980834958,0.0067112812042233,0.0387042736816403,0.041842499999999797,0.0668312695312497,0
4134,0.15059711039066312,0.6000000238418579,64.727461875,0.706580400390625,0.532000107421875,0.1558250048828125,0.40470087890625,0.0313405349731442,0.007265303268432201,0.0419654565429683,0.0427826477050778,0.0729425720214841,1
4135,0.14932120697838916,0.6000000238418579,64.26868625,0.7580316406250001,0.5732366015625,0.1674048730468747,0.43631,0.0337883544921873,0.007859931030273,0.0454546166992184,0.043800082397460596,0.0795654077148435,1
4136,0.1404438998017992,0.6000000238418579,63.778531875,0.811630712890625,0.6166657031249999,0.1795102368164061,0.46964068359375,0.036369505310058295,0.0084962590026851,0.0491783111572262,0.0449003491210935,0.08673487426757791,1
4137,0.13094902251447946,0.6000000238418579,63.256038125,0.8671902539062499,0.6622288671875,0.1921066479492185,0.5046557226562499,0.0390810931396482,0.0091751524353023,0.0531415954589841,0.0460891180419918,0.0944869055175779,1
4138,0.12209605638469966,0.6000000238418579,62.700413125,0.9244742968749999,0.7098316894531249,0.2051481933593748,0.5412905078125001,0.0419181237792965,0.0098971850585934,0.057347691650390296,0.04737216186523421,0.10285809570312471,1
4139,0.11400019590343742,0.6000000238418579,62.11107,0.983190146484375,0.759340810546875,0.2185770703124998,0.5794504736328125,0.044873267822265306,0.0106625743103024,0.0617975775146482,0.0487553076171872,0.11188536499023401,1
4140,0.11156508326530448,0.6000000238418579,61.48767062499999,1.04298015625,0.810578671875,0.23232157470703113,0.6190078027343751,0.0479366229248043,0.0114711064147946,0.0664896112060544,0.0502443798828123,0.12160558959960918,0
4141,0.11156508326530448,0.6000000238418579,60.830135625,1.1034345214843748,0.863320478515625,0.2462962182617185,0.65979791015625,0.0510954492187497,0.0123220655822751,0.0714190765380857,0.051845134277343295,0.132055051269531,1
4142,0.11109090702874314,0.6000000238418579,60.138695000000006,1.1640801953125,0.91729345703125,0.2604026000976561,0.701618505859375,0.0543340838623044,0.0132141789245602,0.0765778845214843,0.0535632128906246,0.14326926025390607,1
4143,0.10508905031851357,0.6000000238418579,59.41391312499999,1.22439099609375,0.972173583984375,0.2745280712890623,0.7442275390625,0.057633767089843385,0.014145533294677399,0.08195410522460911,0.0554040338134763,0.1552821337890624,1
4144,0.09798438102006911,0.6000000238418579,58.65671687499999,1.2837878125,1.027586513671875,0.2885476000976562,0.787342734375,0.0609726531982419,0.015113509979247701,0.087531594238281,0.0573727117919919,0.1681255004882811,1
4145,0.09136003255844109,0.6000000238418579,57.86840437499999,1.3416507617187499,1.083108427734375,0.3023245068359375,0.830642138671875,0.0643258105468746,0.0161147344970699,0.0932897351074216,0.05947396118164019,0.1818283471679685,1
4146,0.0851835278528077,0.6000000238418579,57.050651249999994,1.3973285351562499,1.138270654296875,0.3157134716796875,0.8737667480468749,0.0676654241943357,0.0171450347900388,0.09920320556640601,0.06171198852539039,0.19641622070312478,1
4147,0.08264944702386849,0.6000000238418579,56.20554625,1.4501439453125,1.19256283203125,0.3285612255859375,0.916323681640625,0.07096107543945279,0.0181994094848631,0.10524180419921851,0.0640903808593747,0.21191044677734358,0
4148,0.08264944702386849,0.6000000238418579,55.33554062499999,1.49942193359375,1.2454416406250002,0.34071125488281245,0.9578910937499999,0.074180100097656,0.019272027893066,0.1113704943847653,0.06661200012207011,0.22832741455078104,1
4149,0.0825319641402789,0.6000000238418579,54.443454374999995,1.5444968945312498,1.2963398046875,0.35200681640625,0.9980254882812499,0.07728814819335911,0.020356233215331802,0.1175494763183592,0.0692788568115231,0.2456777905273435,1
4150,0.07863430785281311,0.6000000238418579,53.532445624999994,1.5847302929687501,1.34467630859375,0.36229438476562503,1.036269716796875,0.0802498132324216,0.0214445892333981,0.1237344836425778,0.0720920208740231,0.263965939941406,1
4151,0.07331814297607961,0.6000000238418579,52.60596125000001,1.61953453125,1.3898696093749998,0.37142831054687503,1.072162451171875,0.0830293859863279,0.022528944091796503,0.1298771960449216,0.075051505126953,0.28318915283203105,1
4152,0.06836138452802383,0.6000000238418579,51.667685,1.64839134765625,1.4313517382812502,0.379275498046875,1.1052493066406248,0.08559166503906229,0.0236005270385739,0.13592584594726528,0.07815620849609341,0.30333716796874993,1
4153,0.06373973031129153,0.6000000238418579,50.721489999999996,1.6708598437500002,1.4685822265625,0.38571869140625004,1.13509451171875,0.08790290527343722,0.024650072021484098,0.1418259973144527,0.08140377929687491,0.32439166992187496,1
4154,0.06122821569442739,0.6000000238418579,49.77138,1.68659724609375,1.5010626562500002,0.39066015625000006,1.16129208984375,0.0899316674804684,0.0256679678344723,0.1475214794921873,0.0847906201171872,0.34632583984375,0
4155,0.06122821569442739,0.6000000238418579,48.821406249999995,1.69537103515625,1.5283505078125001,0.3940253125,1.1834771484375,0.0916496936035154,0.0266444296264646,0.1529553857421874,0.0883118054199217,0.36910439453125,0
4156,0.06122821569442739,0.6000000238418579,47.875589375,1.6970667382812497,1.5500723046875,0.3957655712890625,1.20133712890625,0.09303280395507789,0.0275696823120113,0.15807127197265614,0.0919610937499997,0.3926833837890625,1
4157,0.05883918755820816,0.6000000238418579,46.937875625,1.69168603515625,1.5659349218750003,0.395859111328125,1.2146214843749998,0.0940615600585935,0.0284341827392574,0.1628142993164061,0.095730959472656,0.41701045410156246,1
4158,0.05486129543610976,0.6000000238418579,46.012039375,1.6793488867187498,1.5757326171875,0.3943115087890625,1.2231484375,0.0947218884277342,0.029228806762695,0.1671325830078123,0.09961259399414041,0.4420250781250001,1
4159,0.05115233202065738,0.6000000238418579,45.10166875,1.6602926953125001,1.57935361328125,0.3911557177734375,1.2268101171875,0.0950054504394528,0.029945055236816096,0.1709782812499998,0.1035960266113279,0.46765921386718745,1
4160,0.04769411842737874,0.6000000238418579,44.21006875,1.63485830078125,1.57678302734375,0.38645111816406247,1.2255761523437498,0.0949098889160154,0.030575264587402,0.1743087768554686,0.10767018188476529,0.49383793945312504,1
4161,0.04542410160814011,0.6000000238418579,43.340235,1.6034789257812498,1.5681014843749999,0.38028056640624996,1.2194939453124998,0.0944388720703123,0.031112764587401896,0.17708763427734361,0.1118230090332028,0.5204802587890626,1
4162,0.045358978211879696,0.6000000238418579,42.494833750000005,1.56666431640625,1.553482109375,0.3727476220703125,1.2086860351562498,0.0936019079589841,0.0315520367431639,0.1792854882812499,0.11604165527343709,0.5475002490234375,0
4163,0.045358978211879696,0.6000000238418579,41.676150625000005,1.52498802734375,1.53318345703125,0.363973359375,1.19334568359375,0.0924139294433591,0.0318888250732419,0.18088066894531218,0.120312600097656,0.5748081054687499,1
4164,0.04402722045779223,0.6000000238418579,40.886111875,1.47906544921875,1.5075409179687498,0.354092353515625,1.17372982421875,0.0908948474121091,0.0321202276611325,0.1818595751953122,0.1246218310546873,0.6023113671875,1
4165,0.041050708187477906,0.6000000238418579,40.12626,1.4295377343749998,1.47695564453125,0.3432484814453125,1.150150546875,0.0890688488769528,0.032244727478026994,0.18221692626953112,0.1289550463867184,0.629916064453125,1
4166,0.03827542705195286,0.6000000238418579,39.397768750000004,1.377053046875,1.4418816796875,0.33159065429687506,1.12296568359375,0.0869636364746091,0.032262213745116904,0.18195569580078103,0.1332978332519528,0.657528076171875,1
4167,0.035687770162309854,0.6000000238418579,38.701464375,1.3222566015625,1.4028136132812499,0.31926947265624994,1.0925673828125,0.0846095605468749,0.0321739303588863,0.18108680419921863,0.1376358496093747,0.685054375,1
4168,0.03374797478318213,0.6000000238418579,38.03783625,1.2657706250000003,1.36027314453125,0.30643353027343756,1.0593716601562502,0.0820388549804685,0.031982422790527,0.17962872802734361,0.14195501464843718,0.7124041601562501,1
4169,0.0336027555167675,0.6000000238418579,37.40706375,1.208186875,1.31479591796875,0.29322638671875,1.0238080078125,0.0792847619628904,0.0316914343261716,0.1776067993164061,0.14624168212890598,0.73948998046875,0
4170,0.0336027555167675,0.6000000238418579,36.80905250000001,1.15005625,1.2669196484374998,0.27978388427734363,0.986308662109375,0.07638076782226541,0.0313057922363278,0.17505240722656232,0.1504827490234373,0.7662283984374999,1
4171,0.03289571989859851,0.6000000238418579,36.2434675,1.091881943359375,1.21717310546875,0.2662321435546873,0.9472994531250001,0.07335986206054661,0.030831253967284804,0.17200213623046862,0.1546659057617186,0.7925416796875,1
4172,0.03071674944034641,0.6000000238418579,35.709752187499994,1.03411408203125,1.166066279296875,0.25268616943359357,0.9071922070312499,0.0702539141845701,0.0302743572998043,0.1684967773437498,0.1587795751953123,0.8183576367187501,1
4173,0.028640107384749775,0.6000000238418579,35.207169375,0.9771505078125,1.11408259765625,0.2392488378906248,0.8663773437500001,0.067093168945312,0.0296422586059567,0.1645803295898435,0.1628131323242185,0.843610615234375,1
4174,0.02670385901417047,0.6000000238418579,34.734834687500005,0.921332998046875,1.061672568359375,0.2260105029296874,0.8252188085937501,0.06390580993652299,0.028942565612792598,0.16029907714843727,0.1667569775390624,0.868241728515625,1
4175,0.025397264088193535,0.6000000238418579,14.7490484375,0.37811689453124997,0.43894172851562496,0.0928752392578125,0.34105212890625,0.0264114312744139,0.012174687499999799,0.0673086865234374,0.0726505053710936,0.37947844726562496,1
4176,0.5,0.4250000119209289,69.82095625,0.06673546752929671,0.0328476657104489,0.012644274597167798,0.0177983097839353,0.0050594561767576,0.0034769615936277,0.0030166050338741998,0.029042104187011298,0.0019375342369076,0
4177,0.5,0.4250000119209289,69.7917675,0.0608409490966794,0.0395584979248044,0.014026471557616802,0.025388830566405902,0.0045333308410641,0.0032598920059199996,0.0039662896728512,0.029495531005859,0.0024704567337032997,0
4178,0.5,0.4250000119209289,69.757820625,0.06104471008300749,0.0440696759033199,0.014131434631347401,0.0311095150756832,0.0041994918823237,0.0030509785079953,0.0046630618667598996,0.0299201943969723,0.0031270316314692998,0
4179,0.5,0.4250000119209289,69.720465,0.0637521490478513,0.047860728759765304,0.0144705474853511,0.0352860327148434,0.0039811540603633,0.0028557109069821,0.0051830208587642,0.030317609558104995,0.0038750915145871,0
4180,0.5,0.4250000119209289,69.68017,0.067553215332031,0.051501849975585504,0.0151352862548825,0.0386923999023435,0.003867119865417,0.0026774195480342997,0.005582451705932401,0.030689846496581602,0.004692233085632,0
4181,0.5,0.4250000119209289,69.6370125,0.0719308349609371,0.0552142767333981,0.0160182089233396,0.041818291625976396,0.0038456990051265,0.002518544502258,0.005906792678832699,0.031039366455077703,0.005563750762939,0
4182,0.5,0.4250000119209289,69.590901875,0.0767077490234373,0.0590908935546873,0.0170404223632811,0.0449129095458981,0.0039015916061398,0.0023805759811398003,0.0061910894775388,0.0313688922119138,0.0064810362243649,0
4183,0.5,0.4250000119209289,69.541689375,0.08183153076171841,0.0631775006103511,0.018163396148681298,0.048096408081054406,0.0040199735641475,0.0022641060829159,0.0064610353088376,0.0316812847900388,0.007440066604613899,0
4184,0.5,0.4250000119209289,69.489195,0.0872945556640622,0.0675024407958981,0.0193720855712888,0.051428967285156,0.00418867855072,0.0021690236473081003,0.0067347994995114,0.031979437255859,0.008440120773315199,0
4185,0.5,0.4250000119209289,69.433214375,0.09310936401367159,0.07208807312011689,0.0206630322265621,0.0549446984863279,0.0043986138916012,0.0020947404670710996,0.0070249434661861995,0.032266197204589606,0.0094827865600582,0
4186,0.5,0.4250000119209289,69.373528125,0.0992913171386717,0.0769546777343747,0.0220376940917965,0.05866698303222641,0.0046434053802486,0.0020403877449033,0.007340053863525001,0.0325443054199215,0.0105712347412106,0
4187,0.5,0.4250000119209289,69.309905,0.1058605627441404,0.08212165161132788,0.023499423217773104,0.0626145507812496,0.0049187963867184,0.0020049625396725,0.007685996704101399,0.0328163796997066,0.0117097221374508,0
4188,0.5,0.4250000119209289,69.24210375,0.1128402087402342,0.0876088635253903,0.0250529379272457,0.06680441467285131,0.0052221236419674995,0.0019874305534359,0.0080668304443356,0.0330848971557614,0.012903249206542702,0
4189,0.5,0.4250000119209289,69.16987125,0.12024749267578101,0.0934360339355467,0.0267029058837888,0.0712529895019527,0.0055518833923337,0.0019867933464045996,0.0084854566192624,0.033352199401855104,0.0141573370361323,0
4190,0.5,0.4250000119209289,69.092946875,0.1281041101074216,0.09962230590820281,0.028453755187987904,0.0759759606933592,0.0059073528289792,0.0020021284103391,0.008944057693481,0.033620499267577604,0.015477886047362999,0
4191,0.5,0.4250000119209289,69.0110425,0.1364359655761716,0.1061880346679684,0.0303110049438474,0.0809890136718748,0.0062883989715573,0.0020326100921627,0.0094443901062007,0.0338918875122067,0.0168710929870602,0
4192,0.5,0.4250000119209289,68.923865,0.14526549316406231,0.113154230957031,0.0322802139282223,0.08630845336914021,0.0066953417205807995,0.0020775218009947,0.0099879931640621,0.0341683538818356,0.018343401641845402,0
4193,0.5,0.4250000119209289,68.83112500000001,0.1546113452148436,0.1205412780761717,0.0343661764526364,0.0919505761718747,0.0071287861633297,0.0021362594795224,0.0105763313293454,0.0344518014526364,0.019901484374999702,0
4194,0.5,0.4250000119209289,68.732490625,0.16449944824218732,0.12836994140624972,0.0365741906738278,0.09793142333984359,0.007589517517089601,0.0022083279991147,0.011210861816405899,0.0347440527343746,0.0215522335815426,0
4195,0.5,0.4250000119209289,68.627635,0.1749528271484373,0.1366615478515622,0.0389097534179685,0.1042674255371091,0.0080784880065915,0.002293335151672,0.011893092193603102,0.0350468798828123,0.0233027749633785,0
4196,0.5,0.4250000119209289,68.51621187500001,0.1859947290039062,0.14543783447265599,0.04137847656249981,0.1109753442382809,0.0085967733001706,0.0023909840774531,0.0126246078491206,0.0353620016479489,0.025160451049804397,0
